borough,date,open,cleaned,watered,resurfaced
Ahuntsic - Cartierville,2002-12-29,NA,19,19,0
Ahuntsic - Cartierville,2003-01-04,NA,NA,19,0
Ahuntsic - Cartierville,2003-01-05,NA,NA,NA,0
Ahuntsic - Cartierville,2003-01-06,21,19,NA,0
Ahuntsic - Cartierville,2003-01-07,21,NA,NA,0
Ahuntsic - Cartierville,2003-01-08,21,NA,NA,0
Ahuntsic - Cartierville,2003-01-09,21,19,19,0
Ahuntsic - Cartierville,2003-01-10,21,19,19,0
Ahuntsic - Cartierville,2003-01-11,21,19,NA,0
Ahuntsic - Cartierville,2003-01-12,21,19,19,0
Ahuntsic - Cartierville,2003-01-13,21,NA,NA,0
Ahuntsic - Cartierville,2003-01-14,21,19,NA,0
Ahuntsic - Cartierville,2003-01-15,21,19,NA,0
Ahuntsic - Cartierville,2003-01-16,21,19,NA,0
Ahuntsic - Cartierville,2003-01-17,21,19,19,0
Ahuntsic - Cartierville,2003-01-18,21,19,19,0
Ahuntsic - Cartierville,2003-01-19,21,19,NA,0
Ahuntsic - Cartierville,2003-01-20,21,NA,NA,0
Ahuntsic - Cartierville,2003-01-21,21,19,NA,0
Ahuntsic - Cartierville,2003-01-22,21,19,NA,0
Ahuntsic - Cartierville,2003-01-23,21,19,19,0
Ahuntsic - Cartierville,2003-01-24,21,19,NA,0
Ahuntsic - Cartierville,2003-01-25,21,19,19,0
Ahuntsic - Cartierville,2003-01-26,21,NA,NA,0
Ahuntsic - Cartierville,2003-01-27,21,19,NA,0
Ahuntsic - Cartierville,2003-01-28,21,19,NA,0
Ahuntsic - Cartierville,2003-01-29,21,19,NA,0
Ahuntsic - Cartierville,2003-01-30,21,19,NA,0
Ahuntsic - Cartierville,2003-01-31,21,19,19,0
Ahuntsic - Cartierville,2003-02-01,21,19,NA,0
Ahuntsic - Cartierville,2003-02-02,NA,19,NA,0
Ahuntsic - Cartierville,2003-02-03,21,19,NA,0
Ahuntsic - Cartierville,2003-02-04,NA,NA,NA,0
Ahuntsic - Cartierville,2003-02-05,NA,19,NA,0
Ahuntsic - Cartierville,2003-02-06,21,19,19,0
Ahuntsic - Cartierville,2003-02-07,21,NA,NA,0
Ahuntsic - Cartierville,2003-02-08,21,19,NA,0
Ahuntsic - Cartierville,2003-02-09,19,NA,NA,0
Ahuntsic - Cartierville,2003-02-11,21,19,NA,0
Ahuntsic - Cartierville,2003-02-13,21,19,19,0
Ahuntsic - Cartierville,2003-02-14,21,19,NA,0
Ahuntsic - Cartierville,2003-02-15,NA,19,NA,0
Ahuntsic - Cartierville,2003-02-16,NA,19,NA,0
Ahuntsic - Cartierville,2003-02-17,21,19,NA,0
Ahuntsic - Cartierville,2003-02-18,21,19,NA,0
Ahuntsic - Cartierville,2003-02-20,21,19,NA,0
Ahuntsic - Cartierville,2003-02-21,21,19,NA,0
Ahuntsic - Cartierville,2003-02-22,21,19,NA,0
Ahuntsic - Cartierville,2003-02-23,NA,NA,NA,0
Ahuntsic - Cartierville,2003-02-24,NA,NA,NA,0
Ahuntsic - Cartierville,2003-02-25,21,19,NA,0
Ahuntsic - Cartierville,2003-02-26,21,19,NA,0
Ahuntsic - Cartierville,2003-02-27,21,19,NA,0
Ahuntsic - Cartierville,2003-02-28,21,19,NA,0
Ahuntsic - Cartierville,2003-03-01,21,19,NA,0
Ahuntsic - Cartierville,2003-03-02,21,NA,NA,0
Ahuntsic - Cartierville,2003-03-03,21,NA,NA,0
Ahuntsic - Cartierville,2003-03-04,21,19,NA,0
Ahuntsic - Cartierville,2003-03-05,21,NA,NA,0
Ahuntsic - Cartierville,2003-03-06,21,NA,NA,0
Ahuntsic - Cartierville,2003-03-07,21,19,NA,0
Ahuntsic - Cartierville,2003-03-08,21,19,NA,0
Ahuntsic - Cartierville,2003-03-09,NA,NA,NA,0
Ahuntsic - Cartierville,2003-11-25,20,NA,NA,NA
Ahuntsic - Cartierville,2003-12-01,0,0,0,0
Ahuntsic - Cartierville,2003-12-12,0,0,0,0
Ahuntsic - Cartierville,2003-12-17,0,0,0,0
Ahuntsic - Cartierville,2004-01-05,20,18,NA,NA
Ahuntsic - Cartierville,2004-01-06,20,NA,0,0
Ahuntsic - Cartierville,2004-01-07,20,18,18,NA
Ahuntsic - Cartierville,2004-01-08,20,18,NA,NA
Ahuntsic - Cartierville,2004-01-12,20,NA,NA,NA
Ahuntsic - Cartierville,2004-01-13,20,18,18,18
Ahuntsic - Cartierville,2004-01-14,20,18,NA,18
Ahuntsic - Cartierville,2004-01-15,20,18,NA,NA
